1284,hsa-miR-4728-5p
253,hsa-miR-6886-3p
64,hsa-miR-3692-5p
436,hsa-miR-30b-3p
5,hsa-miR-6846-5p
25,hsa-miR-34a-5p
263,hsa-miR-6836-5p
81,hsa-miR-484
21,hsa-miR-324-3p
363,hsa-miR-4640-5p
139,hsa-miR-346
1227,hsa-miR-3619-5p
611,hsa-miR-6132
997,hsa-miR-5580-5p
36,hsa-miR-3619-5p
403,hsa-miR-762
814,hsa-miR-939-3p
2865,hsa-miR-328-5p
850,hsa-miR-5193
1546,hsa-miR-1303
2118,hsa-miR-135b-5p
532,hsa-miR-6803-5p
700,hsa-miR-6720-5p
27,hsa-miR-4776-5p
3529,hsa-miR-671-5p
980,hsa-miR-6734-3p
175,hsa-miR-1233-5p
2614,hsa-miR-449a
2190,hsa-miR-6734-3p
2135,hsa-miR-3661
142,hsa-miR-3135b
2950,hsa-miR-6772-3p
2933,hsa-miR-188-3p
663,hsa-miR-6881-3p
143,hsa-miR-4763-3p
1753,hsa-miR-608
2821,hsa-miR-5001-5p
634,hsa-miR-6753-5p
922,hsa-miR-6715b-5p
124,hsa-miR-661
373,hsa-miR-1183
585,hsa-miR-4778-3p
473,hsa-miR-6756-5p
5,hsa-miR-6799-5p
145,hsa-miR-5698
1560,hsa-miR-6876-5p
25,hsa-miR-1207-5p
1257,hsa-miR-665
1080,hsa-miR-1205
1180,hsa-miR-4726-5p
1545,hsa-miR-328-5p
947,hsa-miR-3916
1996,hsa-miR-6836-5p
2298,hsa-miR-4685-5p
1339,hsa-miR-2861
47,hsa-miR-6743-3p
1878,hsa-miR-6879-5p
3542,hsa-miR-3692-5p
606,hsa-miR-6829-3p
937,hsa-miR-6884-5p
2786,hsa-miR-1262
51,hsa-miR-664a-3p
349,hsa-miR-4787-5p
581,hsa-miR-4685-5p
809,hsa-miR-6803-5p
121,hsa-miR-4768-5p
1174,hsa-miR-765
410,hsa-miR-762
4,hsa-miR-6778-5p
2001,hsa-miR-762
388,hsa-miR-509-5p
506,hsa-miR-30c-1-3p
135,hsa-miR-6798-5p
256,hsa-miR-612
901,hsa-miR-6884-5p
2605,hsa-miR-6721-5p
90,hsa-miR-4656
380,hsa-miR-6779-5p
134,hsa-miR-6779-5p
346,hsa-miR-5189-5p
1321,hsa-miR-1303
2663,hsa-miR-450b-5p
123,hsa-miR-5008-5p
2037,hsa-miR-4747-5p
94,hsa-miR-6819-5p
346,hsa-miR-671-5p
68,hsa-miR-6801-3p
1881,hsa-miR-1273h-5p
1531,hsa-miR-145-5p
779,hsa-miR-2861
595,hsa-miR-1913
400,hsa-miR-5189-5p
222,hsa-miR-3187-5p
1358,hsa-miR-6888-3p
1997,hsa-miR-619-5p
226,hsa-miR-6089
962,hsa-miR-1202
36,hsa-miR-6845-5p
402,hsa-miR-5589-5p
1971,hsa-miR-3192-5p
652,hsa-miR-3620-5p
3561,hsa-miR-4726-5p
565,hsa-miR-4739
96,hsa-miR-6816-5p
401,hsa-miR-5001-5p
1195,hsa-miR-1273h-5p
841,hsa-miR-485-5p
607,hsa-miR-6754-3p
163,hsa-miR-4739
1591,hsa-miR-6854-5p
7,hsa-miR-7113-3p
346,hsa-miR-6756-5p
1441,hsa-miR-637
152,hsa-miR-6842-5p
1391,hsa-miR-4476
1668,hsa-miR-6785-5p
2359,hsa-miR-7110-5p
316,hsa-miR-5684
1465,hsa-miR-7110-5p
755,hsa-miR-6881-3p
1210,hsa-miR-138-5p
260,hsa-miR-6886-3p
1012,hsa-miR-4659a-3p
1949,hsa-miR-661
13,hsa-miR-5692c
1816,hsa-miR-4270
17,hsa-miR-6089
1004,hsa-miR-2114-3p
139,hsa-miR-6754-5p
607,hsa-miR-1976
66,hsa-miR-2682-3p
2030,hsa-miR-6873-3p
1082,hsa-miR-6756-5p
1420,hsa-miR-877-3p
608,hsa-miR-6829-3p
60,hsa-miR-3663-3p
16,hsa-miR-1909-3p
3404,hsa-miR-4763-3p
1536,hsa-miR-6888-3p
102,hsa-miR-6791-5p
86,hsa-miR-6758-5p
745,hsa-miR-6763-3p
3165,hsa-miR-4739
699,hsa-miR-106b-5p
1778,hsa-miR-665
995,hsa-miR-5004-5p
145,hsa-miR-6797-5p
855,hsa-miR-762
1348,hsa-miR-6773-3p
1109,hsa-miR-2861
137,hsa-miR-6836-5p
8,hsa-miR-6862-5p
2862,hsa-miR-328-5p
1448,hsa-miR-548aa
344,hsa-miR-3187-5p
3342,hsa-miR-619-5p
529,hsa-miR-6852-5p
1758,hsa-miR-7111-5p
58,hsa-miR-615-5p
2240,hsa-miR-6884-5p
47,hsa-miR-6882-3p
175,hsa-miR-6854-5p
201,hsa-miR-3620-5p
129,hsa-miR-4688
963,hsa-miR-1202
392,hsa-miR-7110-5p
1680,hsa-miR-619-5p
1514,hsa-miR-4685-5p
562,hsa-miR-6089
566,hsa-miR-4728-5p
7,hsa-miR-3155a
2991,hsa-miR-6791-5p
624,hsa-miR-29b-3p
549,hsa-miR-1260b
768,hsa-miR-370-5p
1559,hsa-miR-1207-5p
256,hsa-miR-4763-3p
780,hsa-miR-5189-5p
1251,hsa-miR-619-5p
89,hsa-miR-485-5p
3510,hsa-miR-766-5p
1997,hsa-miR-3135b
1887,hsa-miR-6809-3p
2844,hsa-miR-4739
496,hsa-miR-8073
2827,hsa-miR-2054
777,hsa-miR-661
1033,hsa-miR-663a
22,hsa-miR-6882-3p
2922,hsa-miR-4778-3p
764,hsa-miR-4524a-3p
473,hsa-miR-6731-5p
1275,hsa-miR-7111-5p
724,hsa-miR-6825-5p
180,hsa-miR-939-3p
7,hsa-miR-148b-3p
441,hsa-miR-764
28,hsa-miR-6798-5p
751,hsa-miR-5193
802,hsa-miR-1205
564,hsa-miR-6825-5p
346,hsa-miR-4656
55,hsa-miR-520g-3p
116,hsa-miR-3064-3p
256,hsa-miR-4691-5p
17,hsa-miR-4728-5p
85,hsa-miR-3916
75,hsa-miR-3663-3p
1721,hsa-miR-3662
188,hsa-miR-5001-5p
483,hsa-miR-4498
318,hsa-miR-20b-5p
574,hsa-miR-762
46,hsa-miR-4530
3114,hsa-miR-4691-5p
410,hsa-miR-3198
2604,hsa-miR-4739
25,hsa-miR-6879-5p
3459,hsa-miR-4763-3p
3216,hsa-miR-4698
801,hsa-miR-661
135,hsa-miR-4530
1711,hsa-miR-1184
2,hsa-miR-7109-5p
1465,hsa-miR-6752-5p
186,hsa-miR-4739
156,hsa-miR-3065-3p
2179,hsa-miR-181b-5p
853,hsa-miR-20b-3p
2435,hsa-miR-939-3p
372,hsa-miR-1262
22,hsa-miR-324-3p
148,hsa-miR-1249-5p
2573,hsa-miR-3677-5p
236,hsa-miR-6756-5p
23,hsa-miR-6845-5p
108,hsa-miR-181b-5p
65,hsa-miR-2682-3p
2873,hsa-miR-6875-3p
151,hsa-miR-6515-5p
1004,hsa-miR-5698
3490,hsa-miR-6836-5p
186,hsa-miR-1303
2245,hsa-miR-637
476,hsa-miR-6827-5p
28,hsa-miR-6827-5p
2228,hsa-miR-6089
174,hsa-miR-6854-5p
2583,hsa-miR-761
120,hsa-miR-484
538,hsa-miR-23b-3p
2349,hsa-miR-4763-3p
549,hsa-miR-3663-3p
2092,hsa-miR-3929
592,hsa-miR-6827-5p
1618,hsa-miR-4268
1501,hsa-miR-3960
1462,hsa-miR-4763-3p
630,hsa-miR-4640-5p
173,hsa-miR-4478
3226,hsa-miR-619-5p
1454,hsa-miR-4739
479,hsa-miR-6860
78,hsa-miR-29b-3p
3065,hsa-miR-4763-3p
16,hsa-miR-4722-5p
867,hsa-miR-627-3p
1349,hsa-miR-6789-5p
1,hsa-miR-6795-5p
1569,hsa-miR-612
181,hsa-miR-346
3390,hsa-miR-6756-5p
3298,hsa-miR-619-5p
428,hsa-miR-6790-5p
306,hsa-miR-5589-5p
96,hsa-miR-1229-5p
1691,hsa-miR-4739
1905,hsa-miR-6789-5p
1127,hsa-miR-4733-3p
1143,hsa-miR-6781-5p
44,hsa-miR-7851-3p
1533,hsa-miR-450a-2-3p
2034,hsa-miR-149-3p
1133,hsa-miR-4310
356,hsa-miR-762
53,hsa-miR-1277-5p
2564,hsa-miR-4644
392,hsa-miR-6884-3p
1176,hsa-miR-572
476,hsa-miR-612
819,hsa-miR-6880-5p
64,hsa-miR-30e-3p
780,hsa-miR-4763-3p
2076,hsa-miR-4775
1315,hsa-miR-663a
608,hsa-miR-661
1088,hsa-miR-6880-5p
99,hsa-miR-6870-5p
60,hsa-miR-6132
17,hsa-miR-4632-5p
201,hsa-miR-6756-5p
2815,hsa-miR-6756-5p
5,hsa-miR-3689b-3p
400,hsa-miR-3661
170,hsa-miR-1273h-5p
1,hsa-miR-5187-5p
654,hsa-miR-4726-5p
25,hsa-miR-6808-5p
88,hsa-miR-6893-5p
346,hsa-miR-6751-5p
303,hsa-miR-6754-5p
839,hsa-miR-30b-3p
122,hsa-miR-6780b-3p
807,hsa-miR-4640-5p
671,hsa-miR-485-5p
3316,hsa-miR-619-5p
968,hsa-miR-6884-5p
3399,hsa-miR-4668-5p
1105,hsa-miR-6756-5p
1378,hsa-miR-1304-3p
439,hsa-miR-608
3418,hsa-miR-4640-5p
2139,hsa-miR-181b-5p
109,hsa-miR-181b-5p
1009,hsa-miR-619-5p
723,hsa-miR-20b-5p
81,hsa-miR-7113-3p
1036,hsa-miR-1304-3p
845,hsa-miR-1184
230,hsa-miR-877-3p
143,hsa-miR-6887-5p
8,hsa-miR-548an
360,hsa-miR-762
66,hsa-miR-30e-3p
544,hsa-miR-4498
889,hsa-miR-190a-3p
780,hsa-miR-3661
1908,hsa-miR-1976
298,hsa-miR-8073
2995,hsa-miR-6852-5p
190,hsa-miR-885-3p
759,hsa-miR-762
337,hsa-miR-6895-5p
1,hsa-miR-326
363,hsa-miR-6836-5p
8,hsa-miR-30d-5p
171,hsa-miR-30b-3p
1039,hsa-miR-6514-3p
2232,hsa-miR-181b-5p
785,hsa-miR-762
345,hsa-miR-6846-5p
788,hsa-miR-663a
481,hsa-miR-4726-5p
545,hsa-miR-4725-5p
2273,hsa-miR-3187-5p
1348,hsa-miR-1202
2867,hsa-miR-3613-3p
418,hsa-miR-765
73,hsa-miR-615-5p
2092,hsa-miR-2278
1087,hsa-miR-6787-5p
45,hsa-miR-152-3p
298,hsa-miR-6852-5p
1922,hsa-miR-128-3p
582,hsa-miR-3187-5p
331,hsa-miR-5193
308,hsa-miR-4739
139,hsa-miR-3661
1005,hsa-miR-181d-5p
173,hsa-miR-3187-5p
507,hsa-miR-2114-3p
1077,hsa-miR-939-3p
804,hsa-miR-619-5p
2878,hsa-miR-6836-5p
1065,hsa-miR-661
1578,hsa-miR-6798-5p
225,hsa-miR-4685-5p
152,hsa-miR-4467
455,hsa-miR-330-5p
2872,hsa-miR-335-3p
348,hsa-miR-3192-5p
1079,hsa-miR-6860
2323,hsa-miR-432-5p
380,hsa-miR-6859-3p
283,hsa-miR-6837-5p
530,hsa-miR-663b
2786,hsa-miR-6811-5p
433,hsa-miR-3187-5p
2286,hsa-miR-548x-3p
293,hsa-miR-149-3p
367,hsa-miR-766-3p
683,hsa-miR-661
131,hsa-miR-6862-5p
2138,hsa-miR-181d-5p
1288,hsa-miR-665
573,hsa-miR-4685-5p
44,hsa-miR-1273h-5p
1089,hsa-miR-6880-5p
2477,hsa-miR-3613-3p
48,hsa-miR-6882-3p
973,hsa-miR-627-3p
7,hsa-miR-3194-3p
2336,hsa-miR-4778-3p
402,hsa-miR-3661
919,hsa-miR-3934-5p
297,hsa-miR-1538
991,hsa-miR-4640-5p
752,hsa-miR-608
293,hsa-miR-1225-3p
2903,hsa-miR-1207-5p
2252,hsa-miR-5193
434,hsa-miR-6792-3p
2375,hsa-miR-1538
979,hsa-miR-663a
1919,hsa-miR-4763-3p
61,hsa-miR-3065-3p
1313,hsa-miR-6868-3p
289,hsa-miR-1286
671,hsa-miR-7111-5p
149,hsa-miR-4747-5p
1042,hsa-miR-4728-5p
4,hsa-miR-1233-5p
166,hsa-miR-4259
901,hsa-miR-4430
59,hsa-miR-761
3185,hsa-miR-4640-5p
790,hsa-miR-665
887,hsa-miR-6860
419,hsa-miR-6855-5p
950,hsa-miR-6756-3p
296,hsa-miR-661
250,hsa-miR-6751-5p
755,hsa-miR-877-3p
1734,hsa-miR-17-5p
373,hsa-miR-6825-5p
254,hsa-miR-6860
233,hsa-miR-6756-5p
166,hsa-miR-1249-5p
45,hsa-miR-1236-3p
147,hsa-miR-4739
826,hsa-miR-1913
878,hsa-miR-214-3p
412,hsa-miR-6736-5p
79,hsa-miR-6762-5p
1693,hsa-miR-4685-5p
1456,hsa-miR-5193
7,hsa-miR-30a-5p
1481,hsa-miR-612
511,hsa-miR-6851-5p
67,hsa-miR-6877-3p
1269,hsa-miR-6791-5p
999,hsa-miR-4524a-3p
2339,hsa-miR-3620-5p
792,hsa-miR-4667-3p
1044,hsa-miR-6819-5p
2478,hsa-miR-149-5p
261,hsa-miR-5011-5p
627,hsa-miR-762
417,hsa-miR-3192-5p
1614,hsa-miR-23c
34,hsa-miR-6794-5p
227,hsa-miR-4505
1187,hsa-miR-1184
1130,hsa-miR-367-3p
320,hsa-miR-637
286,hsa-miR-6511b-5p
1180,hsa-miR-2861
824,hsa-miR-4673
535,hsa-miR-181b-5p
507,hsa-miR-433-3p
587,hsa-miR-939-5p
1301,hsa-miR-4739
602,hsa-miR-6852-5p
224,hsa-miR-3661
267,hsa-miR-23b-3p
1424,hsa-miR-1207-5p
54,hsa-miR-6743-5p
1415,hsa-miR-7851-3p
345,hsa-miR-762
378,hsa-miR-637
2325,hsa-miR-212-5p
1943,hsa-miR-3972
54,hsa-miR-6722-3p
781,hsa-miR-6860
2065,hsa-miR-3064-5p
256,hsa-miR-7112-5p
778,hsa-miR-6860
2,hsa-miR-4745-5p
782,hsa-miR-5189-5p
954,hsa-miR-6852-5p
2286,hsa-miR-548am-3p
1004,hsa-miR-4732-3p
454,hsa-miR-654-5p
994,hsa-miR-6768-5p
305,hsa-miR-6756-5p
260,hsa-miR-1207-5p
38,hsa-miR-3619-5p
78,hsa-miR-1286
534,hsa-miR-4778-3p
1373,hsa-miR-1915-3p
181,hsa-miR-6741-5p
319,hsa-miR-6753-5p
901,hsa-miR-6785-5p
1086,hsa-miR-5787
1771,hsa-miR-8089
2625,hsa-miR-4474-3p
780,hsa-miR-6860
2928,hsa-miR-3620-5p
74,hsa-miR-7703
200,hsa-miR-6762-5p
3475,hsa-miR-6756-5p
1359,hsa-miR-1236-3p
148,hsa-miR-149-3p
1500,hsa-miR-1303
944,hsa-miR-939-3p
209,hsa-miR-4726-5p
46,hsa-miR-29b-3p
145,hsa-miR-6762-3p
878,hsa-miR-1286
397,hsa-miR-4690-3p
727,hsa-miR-143-5p
2624,hsa-miR-3619-5p
72,hsa-miR-328-5p
615,hsa-miR-1273h-5p
1989,hsa-miR-6864-5p
1418,hsa-miR-214-3p
152,hsa-miR-4763-3p
1653,hsa-miR-6735-5p
373,hsa-miR-1262
543,hsa-miR-5580-5p
2072,hsa-miR-6868-3p
31,hsa-miR-6791-5p
344,hsa-miR-3620-5p
2430,hsa-miR-6756-5p
994,hsa-miR-5004-5p
301,hsa-miR-1197
1790,hsa-miR-4739
254,hsa-miR-939-5p
890,hsa-miR-4478
116,hsa-miR-3200-3p
294,hsa-miR-6884-5p
1014,hsa-miR-3929
254,hsa-miR-6882-3p
8,hsa-miR-219a-1-3p
47,hsa-miR-661
2958,hsa-miR-519d-5p
2347,hsa-miR-4685-3p
187,hsa-miR-3661
2452,hsa-miR-4763-3p
257,hsa-miR-4763-3p
50,hsa-miR-664a-3p
100,hsa-miR-197-5p
383,hsa-miR-6780a-5p
2378,hsa-miR-3143
887,hsa-miR-6808-5p
177,hsa-miR-4723-3p
723,hsa-miR-3064-3p
17,hsa-miR-6862-3p
83,hsa-miR-4644
778,hsa-miR-3661
1903,hsa-miR-1226-3p
84,hsa-miR-4644
2237,hsa-miR-6884-5p
1065,hsa-miR-5100
701,hsa-miR-7150
346,hsa-miR-608
400,hsa-miR-762
611,hsa-miR-6798-5p
412,hsa-miR-873-3p
783,hsa-miR-6827-5p
3553,hsa-miR-615-5p
1150,hsa-miR-6881-3p
202,hsa-miR-6873-3p
2843,hsa-miR-4739
1970,hsa-miR-1273h-5p
950,hsa-miR-5088-3p
6,hsa-miR-8485
589,hsa-miR-939-3p
420,hsa-miR-8089
592,hsa-miR-6882-3p
627,hsa-miR-1207-5p
478,hsa-miR-3187-5p
600,hsa-miR-1236-3p
1269,hsa-miR-637
46,hsa-miR-761
855,hsa-miR-4685-5p
2843,hsa-miR-4646-5p
29,hsa-miR-4733-3p
703,hsa-miR-1270
3049,hsa-miR-6803-5p
260,hsa-miR-6882-3p
250,hsa-miR-6805-5p
2229,hsa-miR-6849-3p
228,hsa-miR-6782-5p
211,hsa-miR-4733-3p
40,hsa-miR-6895-5p
417,hsa-miR-6780a-5p
40,hsa-miR-214-3p
1007,hsa-miR-6769a-5p
1178,hsa-miR-596
3295,hsa-miR-619-5p
23,hsa-miR-4733-3p
1288,hsa-miR-1249-5p
797,hsa-miR-8485
37,hsa-miR-1587
757,hsa-miR-1236-3p
3526,hsa-miR-593-5p
2729,hsa-miR-6864-5p
305,hsa-miR-5001-5p
3270,hsa-miR-181b-2-3p
309,hsa-miR-1285-5p
2104,hsa-miR-877-3p
1906,hsa-miR-6829-5p
248,hsa-miR-6829-3p
2141,hsa-miR-6721-5p
91,hsa-miR-1285-3p
1408,hsa-miR-6722-3p
1101,hsa-miR-4733-3p
771,hsa-miR-3135a
1371,hsa-miR-6849-3p
290,hsa-miR-665
826,hsa-miR-6827-5p
514,hsa-miR-6856-5p
61,hsa-miR-214-3p
2132,hsa-miR-6879-5p
411,hsa-miR-6894-5p
776,hsa-miR-593-5p
942,hsa-miR-1184
661,hsa-miR-1226-3p
1830,hsa-miR-651-3p
2840,hsa-miR-5193
2755,hsa-miR-4498
1808,hsa-miR-5787
1080,hsa-miR-3064-5p
3368,hsa-miR-1277-5p
381,hsa-miR-665
1083,hsa-miR-4685-5p
1480,hsa-miR-1205
281,hsa-miR-4638-3p
706,hsa-miR-423-5p
57,hsa-miR-3619-5p
48,hsa-miR-661
153,hsa-miR-4733-3p
136,hsa-miR-29b-3p
2389,hsa-miR-3925-3p
1534,hsa-miR-450a-2-3p
76,hsa-miR-4726-5p
1419,hsa-miR-6836-5p
1163,hsa-miR-6893-3p
180,hsa-miR-8075
61,hsa-miR-6762-5p
496,hsa-miR-4466
1077,hsa-miR-6827-5p
74,hsa-miR-372-3p
174,hsa-miR-4722-5p
1891,hsa-miR-6736-3p
3106,hsa-miR-607
1986,hsa-miR-4778-3p
5,hsa-miR-4756-5p
1069,hsa-miR-3619-5p
131,hsa-miR-1199-5p
1558,hsa-miR-4691-5p
189,hsa-miR-5100
143,hsa-miR-5196-5p
1051,hsa-miR-6511a-5p
2265,hsa-miR-4753-3p
1504,hsa-miR-4684-5p
1829,hsa-miR-4739
226,hsa-miR-6845-5p
1355,hsa-miR-637
